time;Apartment;Education;Health;Hotels;Industrial;Offices;Other;Single;Sport;Trade
2020-03-07 09:10:00;131,56719999999999;77,12591;5,76227;13,09451;253,4821;43,51361;220,03405;117,17058;14,10584;91,82368999999998
2020-03-07 10:10:00;126,31515000000002;97,51751000000002;13,210640000000001;32,90500000000001;245,67491;49,26942;141,37943;187,87735;16,50903;151,95540000000003
2020-03-07 11:10:00;284,81089;93,10706;17,7894;34,16612000000001;452,50332;76,34996;375,26684;246,95566;17,28922;90,99096999999999
2020-03-07 12:10:00;116,4502;69,70079;5,52097;22,14129;162,52353;46,58099;95,17360000000001;191,93123000000003;17,885050000000003;72,68206
2020-03-07 13:10:00;402,91303000000005;176,82979999999995;18,32436;41,649570000000004;465,18348;110,79558;296,58876999999995;286,29152999999997;17,625580000000003;208,34162
2020-03-07 14:10:00;125,74485999999999;100,83368999999999;13,150830000000001;28,3522;115,67323999999999;80,55651;171,66511;197,04976000000002;22,39758;97,60872
2020-03-07 15:10:00;276,89325;163,55225999999996;15,526950000000001;28,02737;232,95334;62,00864;322,82442000000003;205,98259000000002;16,60998;181,84171000000003
2020-03-07 16:10:00;261,14041;195,30006000000003;21,15544;28,20085;234,83808;41,96212;465,06569;326,05059000000006;17,039460000000002;143,95695
2020-03-07 17:10:00;81,98191999999999;72,6888;6,57596;13,42762;98,37492;18,648780000000002;196,3579;122,02770999999998;3,8284700000000003;28,12045
2020-03-07 18:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-07 19:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-07 20:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-07 21:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-07 22:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-07 23:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-08 00:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-08 01:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-08 02:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-08 03:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-08 04:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-08 05:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-08 06:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-08 07:10:00;44,638169999999995;7,03134;0,7679600000000001;6,57025;87,46939;12,984800000000002;20,47895;42,06599;5,17028;14,688340000000002
2020-03-08 08:10:00;331,96966999999995;46,02870000000001;11,65451;21,4591;295,50567;48,21109;210,96945;232,95185999999995;15,124880000000001;71,95342
2020-03-08 09:10:00;119,68587;280,29155;22,817669999999996;61,38922;196,62511999999998;145,53655;327,92852;465,85299999999995;23,92268;192,34893
2020-03-08 10:10:00;681,52663;406,30974999999995;28,06486;79,41425;490,06661;178,5171;505,25601;742,4112;55,8522;357,21169999999995
2020-03-08 11:10:00;1130,9789799999999;359,81475;37,29437;97,21299000000002;1190,63293;248,74889;832,16934;1101,89806;68,55149000000002;414,52558
2020-03-08 12:10:00;1286,9223699999998;366,09567999999996;38,88714;103,20992;1400,8876100000002;195,83442000000002;793,13751;1297,7718700000003;65,35884;344,10502
2020-03-08 13:10:00;632,0218;198,29457000000002;18,807830000000003;56,53146999999999;619,9031;130,91;629,76868;595,56347;40,11468;236,14965
2020-03-08 14:10:00;1169,58139;338,65180000000004;40,17685;69,77092;1211,13962;135,87618;587,0835099999999;871,0659699999999;32,425529999999995;374,9965
2020-03-08 15:10:00;951,8059;222,50218;22,09422;50,09861999999999;948,1998699999999;72,70572;472,51660000000004;806,7298000000001;20,089850000000002;232,23042999999998
2020-03-08 16:10:00;337,57929;73,3658;6,6624799999999995;16,93029;270,48618;36,67696;165,88600000000002;316,05652999999995;10,26106;65,6668
2020-03-08 17:10:00;28,931359999999998;11,486700000000003;0,9135899999999999;4,60515;118,15098;4,5160599999999995;62,34057;99,67135;1,7288099999999997;14,97867
2020-03-08 18:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-08 19:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-08 20:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-08 21:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-08 22:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-08 23:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-09 00:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-09 01:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-09 02:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-09 03:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-09 04:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-09 05:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-09 06:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-09 07:10:00;35,65478;7,1273800000000005;0,7691300000000001;2,1448300000000002;28,920230000000004;4,58351;12,226709999999999;29,219160000000002;0,9037200000000001;11,093879999999999
2020-03-09 08:10:00;256,95304000000004;127,04817999999999;13,11198;25,375159999999994;332,56909;68,1786;294,41572;210,50569;26,67413;165,90520000000004
2020-03-09 09:10:00;243,25198;56,507360000000006;17,43131;25,522380000000005;314,31206;105,42468000000001;261,46978;311,01589;35,63737999999999;116,0773
2020-03-09 10:10:00;587,1551999999999;290,98898999999994;29,98377;43,337500000000006;770,10924;77,69166;315,73087;373,3816800000001;36,58484;384,11292000000003
2020-03-09 11:10:00;1087,6805399999998;122,55689000000001;21,550520000000002;38,98642;809,36215;106,91042;354,19548000000003;424,07858;42,067170000000004;149,67163999999997
2020-03-09 12:10:00;661,1954099999999;184,60225;24,830759999999998;43,22252999999999;843,1183100000001;91,12509000000001;600,92615;567,3555100000001;45,184000000000005;241,39217999999997
2020-03-09 13:10:00;1254,1353100000001;137,74204999999998;34,67295;55,12342;1147,51624;120,09894000000001;837,4711199999999;777,5151500000001;60,52722;226,80509
2020-03-09 14:10:00;495,11929;255,77922999999998;11,848689999999998;38,34565;644,74229;92,4222;305,9997;663,55734;32,45867;283,97022
2020-03-09 15:10:00;829,24405;189,45923000000002;22,23479;34,114169999999994;543,32506;113,18838;355,2992899999999;455,53383;24,646140000000003;224,88349000000002
2020-03-09 16:10:00;377,21321;165,27935;23,63267;42,72519;587,27097;78,90114;342,94937999999996;345,1411;33,54755;174,25701999999998
2020-03-09 17:10:00;247,6914;74,46546;9,60864;15,37415;264,02933;31,826349999999998;113,81057;139,79504000000003;8,62928;52,16914
2020-03-09 18:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-09 19:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-09 20:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-09 21:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-09 22:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-09 23:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-10 00:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-10 01:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-10 02:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-10 03:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-10 04:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-10 05:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-10 06:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-10 07:10:00;93,13225;20,39291;2,60992;6,785080000000001;83,25308000000001;17,32486;43,65778;51,82131999999999;9,63358;41,82013
2020-03-10 08:10:00;360,18591999999995;193,46104000000003;17,67197;44,501490000000004;431,28186;101,08311;350,05283;421,04294000000004;33,756769999999996;178,91761999999997
2020-03-10 09:10:00;636,65837;326,74654;32,30431;81,93785000000001;717,629;177,66675000000004;676,28502;683,8169800000001;59,39954999999999;325,29407000000003
2020-03-10 10:10:00;979,26817;504,63310999999993;48,00724;113,57757;1021,7299;229,76551;846,5894000000001;1057,65762;73,47503999999999;475,1638300000001
2020-03-10 11:10:00;1248,74295;613,8159299999999;58,84576;141,49114;1242,4787099999999;319,58692;1131,6943099999999;1235,47701;97,66008;586,48639
2020-03-10 12:10:00;1396,24764;675,88653;67,87008;161,78294;1401,8751899999997;369,39327000000003;1275,93894;1322,2347700000003;115,26002;648,9106
2020-03-10 13:10:00;1307,81988;596,06601;56,914320000000004;144,85043000000002;1288,4532399999998;337,66513000000003;1231,7950500000002;1259,4883100000002;112,38175;563,4807000000001
2020-03-10 14:10:00;966,0953900000001;554,9020600000001;55,734440000000006;134,01689000000002;1037,7903999999999;283,27066;1016,3550399999999;995,56368;86,89115;518,46896
2020-03-10 15:10:00;794,9077;345,61893999999995;38,34853;87,12151000000001;804,8503900000001;199,98682999999997;700,93336;808,0762800000001;69,25263999999999;337,36628999999994
2020-03-10 16:10:00;616,92543;257,74714;22,87477;49,73666000000001;603,08217;91,40934999999999;396,50017;573,58335;31,47839;270,85982
2020-03-10 17:10:00;264,08411;108,07846000000002;12,149170000000002;21,88217;259,93687;31,810200000000005;229,53473000000002;216,08034;10,163640000000001;68,86765000000001
2020-03-10 18:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-10 19:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-10 20:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-10 21:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-10 22:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-10 23:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-11 00:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-11 01:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-11 02:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-11 03:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-11 04:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-11 05:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-11 06:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-11 07:10:00;123,5852;22,998879999999996;3,6590199999999995;14,439720000000001;130,55531000000002;19,96292;54,69306;61,64027000000001;11,531780000000001;57,60976
2020-03-11 08:10:00;571,47459;284,66373;27,38827;70,2648;570,82172;151,91070000000002;548,6322;565,29715;49,65825;257,10042999999996
2020-03-11 09:10:00;936,9662500000001;481,5991;47,23601;117,50468000000001;930,52027;255,42994;929,5617;940,98795;83,53383999999998;456,01916
2020-03-11 10:10:00;1191,9513100000001;617,75444;61,17345;149,54701999999997;1189,80799;328,36508000000003;1196,00487;1199,42389;106,81841;581,1170199999999
2020-03-11 11:10:00;1331,87456;693,6863900000001;69,82451999999999;171,20175;1342,62833;381,9143;1358,7442199999998;1362,25097;122,15189000000001;662,1094400000001
2020-03-11 12:10:00;1387,32606;718,97567;72,89577;176,42907;1424,0075700000002;401,03774;1430,88632;1405,9731000000002;128,51663;690,2991999999999
2020-03-11 13:10:00;1402,7416200000002;713,6697;72,00829;174,89902;1403,34079;395,39707;1421,7048300000001;1384,0885999999998;126,02404;686,9254999999999
2020-03-11 14:10:00;1232,04552;647,35554;64,35525;158,67607000000004;1242,12893;353,58471;1266,6897099999999;1222,26015;114,97084;614,3380500000001
2020-03-11 15:10:00;965,38959;507,99203;51,9454;126,55522;954,2614400000001;282,53371000000004;1026,16815;975,0766499999999;89,86506;488,41745999999995
2020-03-11 16:10:00;646,16007;331,54161;34,139849999999996;80,92797;662,33973;107,24704;667,67738;580,6938299999999;57,6448;333,47761
2020-03-11 17:10:00;265,45195;134,16219999999998;13,429369999999999;31,18562;267,46272;44,54687;262,04053;228,65648000000002;14,118160000000001;67,91021
2020-03-11 18:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-11 19:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-11 20:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-11 21:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-11 22:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-11 23:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-12 00:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-12 01:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-12 02:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-12 03:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-12 04:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-12 05:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-12 06:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-12 07:10:00;44,40795;6,47587;0,82809;2,5214200000000004;66,33793;5,96392;8,666820000000001;36,02627;3,3004300000000004;12,646139999999999
2020-03-12 08:10:00;127,63654;32,12773;3,30864;10,56011;164,64354;14,56652;54,61543;183,8918;5,76975;53,049389999999995
2020-03-12 09:10:00;243,97933;120,71986000000001;15,587520000000001;38,88654;176,21131;78,92711;203,60531;365,14660999999995;11,84803;122,44027
2020-03-12 10:10:00;371,38671999999997;135,80861000000002;13,476939999999999;25,88156;359,72447;72,47258;271,251;313,72172;19,605970000000003;130,20776
2020-03-12 11:10:00;217,15804;81,58695;6,950750000000001;20,261020000000002;245,87291;47,2993;128,67224;310,77045000000004;15,322140000000001;63,5143
2020-03-12 12:10:00;203,72807;69,58168;6,96065;13,59901;240,30306000000002;39,65198000000001;126,01474999999999;215,72352999999998;10,64803;77,48756999999999
2020-03-12 13:10:00;241,5049;71,45433;6,74592;15,75721;276,19641;42,863040000000005;189,16053;251,89949000000001;13,876109999999999;52,884240000000005
2020-03-12 14:10:00;353,6889499999999;74,10591000000001;7,24829;14,192049999999998;235,24832;56,26784;187,76234;257,70334;12,25607;70,60538000000001
2020-03-12 15:10:00;158,13194;87,70736000000001;7,59052;19,537309999999998;341,06007999999997;52,91586;138,36300999999997;218,67054000000002;12,60035;83,68228
2020-03-12 16:10:00;123,52026999999998;50,53567;2,69032;8,75364;153,53495;14,6032;55,24528;91,86;5,5296;40,39218
2020-03-12 17:10:00;72,86512;30,56596;3,5600999999999994;5,5663;76,36008;8,180679999999999;24,796000000000003;44,61071999999999;2,07703;26,917189999999998
2020-03-12 18:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-12 19:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-12 20:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-12 21:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-12 22:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-12 23:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-13 00:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-13 01:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-13 02:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-13 03:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-13 04:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-13 05:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-13 06:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-13 07:10:00;58,17089;18,303430000000002;2,126;5,24144;66,74213;13,76304;34,427170000000004;51,35379;3,8589699999999993;21,67264
2020-03-13 08:10:00;200,32289;68,11223000000001;5,469239999999999;18,43661;150,34653;37,46772;108,98977;139,9174;17,78999;71,14231000000001
2020-03-13 09:10:00;138,76791;100,15757;10,9361;34,30714000000001;220,72114;84,94745;373,74799;226,84805999999998;29,99867;72,48236
2020-03-13 10:10:00;318,77795000000003;169,66913;23,28432;41,76113;241,89607999999998;186,09512999999998;737,14524;255,89889;67,92296;118,84441999999999
2020-03-13 11:10:00;363,18222000000003;319,45866;43,79758;78,47448999999999;314,9064;275,53527;896,4277400000001;447,43936999999994;87,88733;275,24147
2020-03-13 12:10:00;453,49585;361,85944;52,90193000000001;83,05283;363,85857999999996;284,62455;1011,0668800000001;390,75942000000003;93,93497;300,04370000000006
2020-03-13 13:10:00;571,49803;422,24825999999996;53,50893000000001;93,39339;508,26041;255,26675999999998;1155,88931;420,94250999999997;91,25511;466,91859999999997
2020-03-13 14:10:00;507,92479;476,45792000000006;50,61238;97,89034000000001;640,55305;244,44673;1042,52332;428,52285;75,35558;489,60726
2020-03-13 15:10:00;632,3227099999999;290,67975;40,34402;83,02308999999998;739,02499;218,61074;916,4794899999999;429,94734;69,81078000000001;325,12392
2020-03-13 16:10:00;614,00794;262,60576000000003;33,13317;60,86090000000001;543,84471;75,75206;654,89694;535,58506;44,85366;266,89499
2020-03-13 17:10:00;265,18905;117,74648000000002;13,531759999999998;24,941229999999997;252,75474;33,305499999999995;277,42855;224,38293000000002;8,615060000000001;117,15508
2020-03-13 18:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-13 19:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-13 20:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-13 21:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-13 22:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-13 23:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-14 00:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-14 01:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-14 02:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-14 03:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-14 04:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-14 05:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-14 06:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-14 07:10:00;152,85225;57,41309;4,30665;17,971489999999996;153,82624;24,63453;63,606269999999995;76,60097999999999;14,28449;73,61456000000001
2020-03-14 08:10:00;617,36458;307,25813999999997;29,533450000000002;74,93241;607,22235;163,11014;592,6523099999999;606,34061;53,551539999999996;290,78907000000004
2020-03-14 09:10:00;959,5050000000001;481,85681999999997;48,39748;118,11563;958,57183;261,91012;948,1765;982,52133;86,0388;461,32048000000003
2020-03-14 10:10:00;1244,75298;584,33074;62,39851;138,22315;1240,88674;329,67451000000005;1196,71868;1250,88338;109,59977;522,4530799999999
2020-03-14 11:10:00;1398,9240699999998;601,7580800000001;62,37734999999999;129,31712;1399,4319300000002;321,46743;781,44598;1338,6832100000001;105,51741000000001;542,30584
2020-03-14 12:10:00;1463,60225;506,21766999999994;47,379540000000006;109,60145999999999;1505,64093;267,47819;835,93109;1422,49801;97,12671;556,8689599999999
2020-03-14 13:10:00;1482,5330000000001;615,1717499999999;70,9236;132,40302;1477,56464;321,13237;1373,28461;1459,9595100000001;105,17553;686,96958
2020-03-14 14:10:00;1321,01981;608,49112;65,97878;141,60306;1300,2379700000001;311,27986999999996;1292,57621;1308,4337200000002;114,67741;630,4440899999998
2020-03-14 15:10:00;1040,9814;512,03003;54,34604;123,70883;1041,32718;284,30075;1071,06311;1055,97981;95,00108999999999;520,0907
2020-03-14 16:10:00;718,33557;353,54372;36,49366;86,36639000000001;705,9302200000001;118,69296;719,26769;706,57834;62,71564;351,22077999999993
2020-03-14 17:10:00;298,23929;147,61323;14,787959999999998;34,97541999999999;298,22067000000004;50,08715;279,22357999999997;255,04433;15,91312;142,51242000000002
2020-03-14 18:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-14 19:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-14 20:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-14 21:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-14 22:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-14 23:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-15 00:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-15 01:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-15 02:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-15 03:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-15 04:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-15 05:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-15 06:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-15 07:10:00;159,70774;82,09486000000001;4,43566;19,196060000000003;165,23003;25,855239999999995;66,51477000000001;140,35685;14,65807;76,77556
2020-03-15 08:10:00;601,7994000000001;314,21665;30,618270000000003;76,82633;604,1415000000001;167,14836;583,8044600000001;600,84477;53,05106000000001;292,27269
2020-03-15 09:10:00;974,39021;502,05958999999996;49,59366;123,11893;957,5342599999999;272,31075;969,3371;975,5661499999999;88,03361;477,48214
2020-03-15 10:10:00;1229,8664199999998;632,03123;63,37898;154,87745;1219,08216;348,85833;1244,37425;1228,5110499999998;113,17857000000001;596,92669
2020-03-15 11:10:00;1382,58068;708,08531;71,04285;174,33282999999994;1382,97849;398,00247;1406,99649;1392,8578400000001;127,38145;671,27025
2020-03-15 12:10:00;1444,2708699999998;727,62054;73,56565;178,10743;1444,45453;414,77988;1488,0254899999998;1418,1876699999998;133,2669;684,11581
2020-03-15 13:10:00;1452,1087699999998;554,45489;60,552279999999996;151,46235;1436,44331;353,38147;1460,12195;1354,91553;123,67304;379,08704
2020-03-15 14:10:00;1248,54214;245,53110000000004;30,4602;65,4089;1199,6414;244,81834;952,2095400000001;1131,0299699999998;62,18666;207,51206000000002
2020-03-15 15:10:00;877,84551;178,1717;29,55749;48,84933;988,9529299999999;93,24593999999999;335,21118;703,41189;19,77092;191,69034000000002
2020-03-15 16:10:00;473,86746;70,98081;6,91922;11,636340000000002;282,34427;38,62445;199,11224000000004;353,56907;10,02226;74,28276000000001
2020-03-15 17:10:00;16,646259999999998;11,452859999999998;0,94954;2,75358;61,653009999999995;20,968400000000003;12,10306;58,99293;7,57036;14,028659999999999
2020-03-15 18:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-15 19:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-15 20:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-15 21:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-15 22:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-15 23:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-16 00:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-16 01:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-16 02:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-16 03:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-16 04:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-16 05:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-16 06:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-16 07:10:00;11,081859999999999;9,01113;0,36119999999999997;2,8728800000000008;34,0386;6,90475;26,18605;18,48742;0,6892100000000001;5,64688
2020-03-16 08:10:00;47,749379999999995;20,642809999999997;1,63851;4,681170000000001;66,7323;11,25382;38,57482;41,441480000000006;2,76692;23,413940000000004
2020-03-16 09:10:00;93,21356;36,26673;3,6213999999999995;8,701669999999998;97,47255000000001;27,52029;110,12989;85,90764;5,55084;34,48206
2020-03-16 10:10:00;104,98694;72,43422000000001;5,97043;17,0081;121,65651;31,34923;80,34085;100,37842;10,95401;66,08782000000001
2020-03-16 11:10:00;143,94921;95,41281;8,82385;25,108530000000002;129,35518;49,19057;140,7372;120,13646;14,729799999999997;76,71737
